His blunt remarks surprised everyone	Suas observações diretas surpreenderam a todos
The driveway is covered with gravel	A entrada de veículos está coberta de cascalho
The garden is full of weeds	O jardim está cheio de ervas daninhas
She painted on the canvas	Ela pintou na tela
Jackfruit makes a great meat substitute	Jaca é um ótimo substituto da carne
She carried a heavy backpack	Ela carregava uma mochila pesada
Collagen boosts skin's natural glow	O colágeno aumenta o brilho natural da pele
The cat looks very fat	O gato parece muito gordo
The steward guided passengers calmly	O comissário guiou os passageiros calmamente
She applied bright red lipstick	Ela aplicou batom vermelho vibrante
I bought concert tickets today	Comprei ingressos para o show hoje
I love avocado on toast	Eu adoro abacate na torrada
Her face showed gentle wrinkles	O rosto dela mostrava rugas suaves
She feels moody today again	Ela está mal-humorada de novo hoje
Sailing across the Atlantic Ocean	Navegando pelo Oceano Atlântico
Oh my, that’s incredible news	Nossa, que notícia incrível!
The tractor plowed the field	O trator arou o campo
He wore a leather vest	Ele usava um colete de couro
She forgot her locker combination	Ela esqueceu a combinação do armário
She trained hard for marathon	Ela treinou muito para a maratona
I tried hard not to sneeze	Eu me esforcei para não espirrar
She loves wearing gold earrings	Ela adora usar brincos de ouro
I need a double espresso shot	Preciso de um café expresso duplo
He tried to hide his fart	Ele tentou esconder seu peido
Shampooing helps keep hair clean	A lavagem com shampoo ajuda a manter o cabelo limpo
She was snoring loudly last night	Ela estava roncando alto noite passada
She placed flowers in vase	Ela colocou flores no vaso
She plays hockey every weekend	Ela joga hóquei todo fim de semana
Snails slowly crawl across leaves	Caracóis rastejam lentamente sobre as folhas
The machinist repaired the engine	O maquinista consertou o motor
I love spicy chicken curry	Eu adoro curry de frango picante
She baked a chocolate pudding	Ela fez um pudim de chocolate.
She ate a ripe pear	Ela comeu uma pera madura
I need to pee now	Preciso fazer xixi agora
She showed her warts proudly	Ela mostrou suas verrugas com orgulho
Children laughed at the circus	As crianças riram no circo
The files were alphabetized neatly	Os arquivos foram organizados em ordem alfabética cuidadosamente
The children made a racket	As crianças fizeram barulho
I sprinkled sesame on salad	Eu polvilhei gergelim na salada
Cold weather can retard growth	O tempo frio pode retardar o crescimento
The zipper got stuck again	O zíper travou de novo
The room was a hodgepodge of styles	O quarto era uma mistura confusa de estilos
She is a left-handed artist	Ela é uma artista canhota
We played a fun game	Jogamos um jogo divertido
The squid escaped the net	A lula escapou da rede
She planted bright tulips outside	Ela plantou tulipas brilhantes do lado de fora
I love oatmeal with raisins	Eu adoro mingau de aveia com passas
Smoke rose from the chimney	Fumaça subia da chaminé
The priest blessed the congregation	O padre abençoou a congregação
She learned the alphabet quickly	Ela aprendeu o alfabeto rapidamente
She picked a fresh radish	Ela colheu um rabanete fresco
The siren echoed through town	A sirene ecoou pela cidade
She rode the escalator up	Ela subiu pela escada rolante
She cooked a cheese omelette	Ela fez uma omelete de queijo
I bought fresh cucumbers today	Eu comprei pepinos frescos hoje
She joined the book club	Ela entrou para o clube do livro
She colored pictures with crayons	Ela coloriu desenhos com giz de cera
She bought fresh bagels today	Ela comprou bagels frescos hoje
He poured a glass of whiskey	Ele derramou um copo de uísque
She waved and said bye	Ela acenou e disse tchau
She has great potential ahead	Ela tem grande potencial pela frente
I need more practice today	Preciso de mais prática hoje
She said it was fine	Ela disse que estava tudo bem
Organizers planned the charity event	Os organizadores planejaram o evento beneficente
It’s unfortunate she missed out	É uma pena que ela tenha perdido a oportunidade
They built a prosperous business	Eles construíram um negócio próspero
The prosecutor presented strong evidence	O promotor apresentou provas contundentes
The hikers struggled on rough terrain	Os caminhantes lutaram em terreno acidentado
Check the index for topics	Consulte o índice para tópicos
She prepared for the trial	Ela se preparou para o julgamento
I love trying new food	Adoro experimentar comidas novas
The cultural aspect is important	O aspecto cultural é importante
I completed the online transaction	Eu completei a transação online
She stood firm on principle	Ela manteve-se firme no princípio
The evaluation revealed key insights	A avaliação revelou insights-chave
Her commitment inspired the team	O compromisso dela inspirou a equipe
Clear indication of future success	Indicação clara de sucesso futuro
The engine is a vital component	O motor é um componente vital
Innovation drives business success	A inovação impulsiona o sucesso nos negócios
The current weather feels chilly	O clima atual está frio
She donates regularly to charity	Ela doa regularmente para caridade
She is a competent leader	Ela é uma líder competente
She studies human psychology closely	Ela estuda psicologia humana de perto
We need an alternative plan	Precisamos de um plano alternativo
Loud noises trigger her anxiety	Ruídos altos desencadeiam a ansiedade dela
Her prediction proved remarkably accurate	A previsão dela provou ser notavelmente precisa
Ethics guide our daily decisions	A ética guia nossas decisões diárias
Bird migration occurs every autumn	A migração de aves ocorre todo outono
She accepted the criticism gracefully	Ela aceitou a crítica com elegância
She attends a boarding school	Ela frequenta um internato
Discipline is key to success	A disciplina é a chave para o sucesso
Farmers apply fertilizer to crops	Agricultores aplicam fertilizante nas plantações
The implementation process took weeks	O processo de implementação levou semanas
The books were arranged orderly	Os livros estavam organizados de forma ordenada
The rector welcomed new students	O reitor recebeu os novos estudantes
She waited in eager anticipation	Ela esperou com antecipação ansiosa
She scheduled a medical consultation	Ela marcou uma consulta médica
The party relies on dedicated cadres	O partido conta com quadros dedicados
We worked within strict constraints	Trabalhamos dentro de restrições rigorosas
She found the perfect formula	Ela encontrou a fórmula perfeita
They accuse him of theft	Eles o acusam de roubo
The car stopped at intersection	O carro parou no cruzamento
She remains optimistic about tomorrow	Ela permanece otimista em relação ao amanhã
Her vision inspired the team	A visão dela inspirou a equipe
Inflation rates continue rising quickly	As taxas de inflação continuam subindo rapidamente
Only a fraction responded yesterday	Apenas uma fração respondeu ontem
She left a lasting legacy	Ela deixou um legado duradouro
She inherited the family property	Ela herdou a propriedade da família
The northern lights are a phenomenon	As luzes do norte são um fenômeno
The light can penetrate glass	A luz pode penetrar o vidro
Integration improves team collaboration	A integração melhora a colaboração da equipe
The charity's appeal was urgent	O apelo da instituição de caridade foi urgente
I can't find the word	Não consigo encontrar a palavra
She showed appreciation for kindness	Ela demonstrou apreço pela gentileza
Navigating bureaucracy slowed project progress	Navegar pela burocracia atrasou o progresso do projeto
The phone's main function is communication	A função principal do telefone é a comunicação
Meeting the criteria is essential	Atender aos critérios é essencial
We reached the journey's end	Chegamos ao fim da jornada
Trust is a key element	A confiança é um elemento chave
She accessed the old archive	Ela acessou o arquivo antigo
Her spirit brightened the room	O espírito dela iluminou a sala
The river's rapid current surged	A corrente rápida do rio avançou com força
Friendship often strengthens emotional bonds	A amizade frequentemente fortalece os laços emocionais
Although tired, she kept working	Embora cansada, ela continuou trabalhando
The dog is very obedient	O cachorro é muito obediente
She didn't even say goodbye	Ela nem disse adeus
We need to recruit volunteers quickly	Precisamos recrutar voluntários rapidamente
Please correct the error immediately	Por favor, corrija o erro imediatamente
She gave an accurate description	Ela deu uma descrição precisa
Her perception changed over time	A percepção dela mudou com o tempo
Her composition won the contest	A composição dela ganhou o concurso
The political discourse became heated	O discurso político tornou-se acalorado
She studies marine biology enthusiastically	Ela estuda biologia marinha com entusiasmo
She is enthusiastic about volunteering	Ela é entusiasmada com o voluntariado
She is a pious woman	Ela é uma mulher piedosa
